feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32
-0.04248785665462492,-0.006452857133990619,0.0031814285909058525,-0.00285857140639564,-0.01664190456736833,-0.00248595231998479,-0.006976904555340297,-0.0007316666512633674,-0.003951666591165122,-0.004113333193818108,-0.0006276190371136181,-0.012853333200328053,-0.001142380844685249,-0.023693571131443606,-0.0023180951399262993,-0.002244999965187162,-0.0010249999474035577,-0.01255833316477947,-0.004874047566554509,-0.000291666706034448,-0.011104999808303546,-0.0006049999175593257,-0.004584761788137257,-0.0045583332236856225,-8.595231280196458e-05,-0.00417761900491314,-6.499996292404831e-05,-0.005554999863961712,-0.0028297618703800255,-0.004519285692658741,0.004884047583618667,-0.015803571309079417,-0.03354642792022787
-0.03393011889362242,-0.006637499932548962,-0.0017469047626946122,-0.007645952319580829,-0.0214744044886902,-0.0048369047735468485,0.0032691666050232017,0.0016353571211220697,-0.003955952331161825,-0.0024860713943780865,-0.0008497618374531157,-0.004435119054978714,0.0030863095974200407,-0.004440595265186857,-0.011467261794314254,-0.006107142786495387,-0.003404999999620486,-0.001954047461040318,-0.00558523804123979,-0.0043423809512751176,-0.007641190404683584,-0.010709761761827395,-0.0045665474227280355,-0.004093571320117917,-0.01467702372072381,-0.01319130937306909,-0.001914047611062415,-0.0017897618471761235,0.004929166703223018,-0.0015395237642223947,-0.007760000003036112,-0.01650273797713453,-0.030934166283113882
0.03046357109618839,0.0017479761547292583,0.000396666576853022,0.01096880940545816,-0.0076023807382443916,0.009944523797894362,0.023933928196493072,-0.00042666674620704724,0.004501547542895423,0.005775476240087301,0.0041975000209640715,-0.0017808333397260868,0.006823333345819265,-0.0006347617189749144,-0.0013595237262779847,0.003275714304181747,0.008315714229829609,0.005981666707666591,0.010997856963222148,0.01210857129219221,0.040667737536859934,0.008077857039461378,0.010750238187320064,-0.0033166666654869913,-0.0032136902962520255,0.040683690170553746,0.018619285411259626,0.03670833244657842,0.011208095187903382,0.00505238081997959,0.03122857117181411,0.04050321359740337,0.09770225909131114
-0.05633103111642413,-0.003009166611736873,-0.0017109522942337207,-0.005235436402872437,-0.017597618750878608,-0.002929285706486553,0.003963849191786721,0.0052874999922642016,-0.005511031734204153,0.006856904667802155,-0.001432936485216487,-0.006226904705108609,-0.0011649999211658724,-0.01215452371921856,-0.004071666651871055,-0.0015346428209159057,-0.005024999951710924,0.037990594253642485,-0.002211507882020669,-0.0014680952054914086,-0.014231031473173061,-0.014920952172542457,-0.008427142698201351,-0.005661309532879386,-0.012849761871329975,-0.0055640078076976355,0.0001140476274304092,-0.004857856986345724,0.0029947618950973264,-0.005294999913603533,-0.0027823809141409583,-0.023662698184198236,-0.02904071366239805
0.05923892788880039,-0.006352261888096109,0.0010373810055898502,-0.011400476006383543,-0.012319047441123984,-0.0058080952899763364,-0.008299880823906279,-0.006067380914173554,0.0020009523388580417,-0.017660118778294417,-0.0007121429400285706,-0.007866666566405911,0.010285952327540144,-0.016917618720908648,-0.0008138094350579195,0.0001373809523647651,-0.0038466665847226977,-0.010533333071216476,-0.0038523808782338163,0.003499999985215254,-0.0058317856042413045,0.0010909524629823864,-0.004098809356801212,-0.004416666539618745,-0.004299285603337921,0.02676023790088948,-0.006533809445681982,-0.0002754761851974763,-0.007826428502157796,-0.009522380926646291,0.009077738079213304,0.004592024018929806,-0.020167023347021314
0.04340059453854337,-0.0022067856743524317,0.038159642111713764,-0.004895595150155713,-0.008875595251738559,0.005827619017509278,-0.007856785589683567,0.00303690471482696,-0.002335118926275754,0.0021713095050654376,-0.012145833381800912,-0.009688809385406784,0.009881666531437077,-0.008615476157574449,-0.0031895236513810234,0.004258809420862235,0.0007782144244993105,0.002794047620263882,-0.004476547593367286,-0.0008401190880977083,-0.00426702376033063,-0.005285357131797354,0.07192083174231811,-0.006505000037723221,-0.0108472617053485,-0.006834404630790231,0.0018992858118144795,0.0015340474981348962,-0.007289166638802271,0.0010973807986010798,0.004196547599567566,-0.023824761509313248,-0.018677737918478668
0.09199995919247157,0.001939007954315457,0.00033238091476960106,0.014671666288631969,0.022145118592015935,-0.0019316665356745944,0.001546627057759906,0.003978690530784661,0.0010133332858094945,0.010760476006835233,0.020579642410593804,0.01895166641450487,0.019288333173899445,0.004614166575483978,0.02250523764610989,0.01642916654207511,0.010206904727383517,0.07348055378010031,0.0020668649863728205,0.021496785562922015,0.006365714164276142,0.02626448361595976,0.0010107142309425398,0.05197118910029531,0.05209864968604961,0.0020792856719344856,0.002476865065546008,-0.004722975989134284,0.007653333311609458,0.007883214309695177,-0.003194047781871632,0.05923118963895831,-0.00289253936647583
-0.07572071334085194,-0.00217726189745008,-0.0047270236934127755,0.0025427380109613296,-0.015254761760879774,0.008055475977307651,0.00039952386199729515,-0.004733690429711715,-0.0022936905527603814,-0.009754047466849443,-0.006040118852979504,0.01779452367685735,-0.0020116665854584426,0.05135380838968558,0.019921190070745068,-0.0011490476128528826,-0.0003219047107268125,-0.015555237864900847,-0.005267023795167916,-0.0006740476097911596,-0.004263690420630155,0.021159761442104356,-0.0005659523341455497,0.01039428555086488,0.0406660704370006,0.01767821432396886,0.0014583333148038946,-0.0032449999864911662,0.0013702381079201587,-0.00783726194582414,0.004009999943373259,0.013440952138334978,-0.02635297569577233
-0.05029559467046056,-0.003958690562576521,0.00757142863352783,-0.003727619049604982,-0.010814642868936061,-0.009208809515403118,-0.009522976194275543,-0.0024294048263982402,0.0033849998022196814,-0.01115285706880968,-0.0017463095784478356,0.012002857133338693,0.0034622619448055046,0.04697476100758649,0.01756845189127489,-0.0023885714169591663,-0.004447380813944619,0.003066428809252102,-0.003685952327796258,-0.0019051191153994296,-0.009492618846416008,0.009231309503811645,0.009312261635059257,6.500006333226338e-05,0.005780238198058214,0.006552023794938577,0.0008427381281217094,-0.006980833255656762,-0.006103571427811403,-0.002297619325981941,0.007168095306260511,0.03285428575531114,-0.013378571096982341
-0.05128714259277331,-0.003237142804719042,-0.001486190414580051,-0.004221904701553285,-0.01850738064647885,0.00033238095173146573,-0.00042357129335869105,-0.0016897619154769927,-0.00790571422316134,-0.005886190397723113,-0.008173095075180754,-0.003919047754607163,-0.0013392855794518255,-0.017386428529280237,-0.013119285678258166,-0.0025326190108899025,-0.0017766666194074787,-0.010446666535281111,-0.00315261900992482,0.0006128571566659957,-0.009302618923247791,-0.007277142683742568,0.00027119049133034423,-0.0005166666506556794,-0.012504047421680297,0.001841190528939478,0.001779761950019747,-0.0013797619065735488,-0.007396904737979639,-0.008499761813436636,0.01253619032795541,-0.01132523778360337,-0.03038071381219197
